s1, s2, s3, s4, s5, s6, s7, s8, s9, s10, s11, s12
28661,28695,33523,34582,32109,27620,32378,19202,32894,31683,33279,36787
28494,28419,33240,34748,31813,27534,31266,21974,31462,31797,32735,35822
28931,28452,33308,34920,31705,26898,30887,27255,30019,32998,32128,33137
32256,29136,35210,35108,31831,26563,30770,29850,31398,33887,29226,31213
33296,29747,37896,36468,32345,26511,32465,30708,30822,35050,27211,31220
33335,29858,38597,36976,32247,26478,32993,31060,29968,35690,27129,30488
32710,29821,37436,36566,32112,26844,32947,31897,29549,35576,28821,29920
29415,29044,33765,34854,31673,27442,31815,31894,29294,35381,29817,29749
26870,28950,33674,35142,31725,27595,31015,32219,29902,35556,32340,30415
27123,29063,33634,35265,31773,27540,31214,31382,30701,35591,32437,30505
27529,29332,33567,35295,31699,27630,31261,30225,31433,35430,32512,30670
28340,29509,33976,35219,31622,27710,31138,29514,32211,35319,32903,30984
28635,29512,34145,35175,31653,27591,30870,24945,33479,35057,33002,31081
28464,29735,34403,35327,31596,27530,31081,26396,33436,35047,32925,31202
28185,30080,34399,35597,31592,27495,31233,26935,33146,35161,31968,31319
28095,30252,34361,35740,31529,27402,31724,28352,32534,35133,31525,31624
28184,30664,34203,36142,31541,27431,32315,29517,31919,35090,31055,31770
28720,31010,34257,36388,31555,27456,32627,29595,31778,34875,29152,32333
29191,31168,34301,36452,31568,27763,33394,29756,31505,34327,28573,33754
29778,31494,33997,36534,31546,28014,33699,28825,31264,33609,29880,34789
30174,31600,33713,36576,31593,28188,33790,27833,31061,32368,30624,36704
30272,31785,33366,36488,31539,28450,33860,26410,30865,32172,29598,37948
29639,32168,32236,36082,31399,28560,33715,23953,30984,32572,29215,38423
27446,31156,31124,35584,31309,28355,33668,23307,31127,33666,29790,39141
25528,30620,31135,35085,32135,27416,33802,21310,30606,34516,30070,38760
30613,31003,35475,37685,33848,27100,32564,18760,31149,34042,30779,38074
31834,31210,35545,38345,33627,26975,32551,18856,31270,33674,31807,37507
31831,31227,35652,38562,33798,26981,32646,19303,31165,33252,31789,37305
32150,31109,35900,38526,34068,26839,32399,19310,30955,33523,31816,37188
31946,31001,35796,38478,33964,26796,32257,19078,30840,33396,31901,37101
31827,30959,35715,38426,33977,26673,32085,19055,30779,33270,31984,37021
31418,30848,35608,38376,34001,26610,31790,18856,30668,33400,32016,37069
31302,30740,35609,38255,33926,26670,31719,18842,30636,33454,32019,37114
31186,30704,35609,38223,33850,26716,31763,18828,30618,33579,31481,37127
30696,30605,35415,38268,34022,26712,31588,18808,30657,33627,31429,37142
30617,30605,35329,38218,33872,26736,31673,18764,30538,33734,31176,37162
30606,30619,35309,38271,34031,26703,31558,18633,30566,33695,31250,37128
30527,30555,35202,38163,33901,26711,31564,18572,30582,33739,31357,37124
30534,30500,35166,38142,33831,26662,31490,18540,30683,33728,31180,37203
30525,30426,35146,38100,33800,26670,31474,18466,30715,33763,31157,37213
30503,30380,35140,38108,33794,26726,31474,18381,30737,33720,30942,37211
30522,30361,35089,38067,33756,26727,31433,18379,30696,33660,30708,37132
30510,30309,34995,37930,33378,26785,31485,18446,30593,33430,30467,37076
29094,29444,33505,35888,33023,27395,31881,18593,30827,33331,30868,37440
28672,29227,33276,35169,31664,27819,31768,20175,32207,32025,32804,35204
27979,29119,32982,35199,31959,27557,31096,25101,30692,33246,31711,34771
27691,29290,33155,35469,32063,27618,30954,24927,31619,33338,31125,33781
27274,29379,33334,35396,31844,27577,30517,23176,34417,33596,32120,32776
27060,29193,34079,35015,31822,27646,30132,23921,34922,33716,32628,32439
26180,29118,34338,35017,31852,27733,30081,24087,34995,33680,32803,32512
26056,29075,34319,35018,31928,27858,30129,23855,34918,33518,32917,32794
26505,29010,34240,35009,31952,27801,30068,23628,34893,33505,32952,32764
26721,28993,34271,35057,32007,27802,30072,23436,34880,33548,33115,32558
26740,28982,34128,35075,32050,27756,30055,22990,35047,33899,33069,31733
26557,29017,34594,35138,31980,28154,30203,22512,35176,34220,32959,31222
26675,29108,35244,35272,32050,28308,30159,22397,35205,34334,33097,31030
26751,29118,35414,35338,32174,28448,30037,22775,35291,34277,33202,31079
26912,29115,35420,35441,32261,28424,29990,22757,35132,34187,33257,31160
27803,29235,35156,35449,32263,28424,29977,22705,34930,34165,33362,31301
28306,29279,35053,35437,32219,28537,29990,22819,34723,34199,33395,31351
29040,29385,34898,35329,32120,28543,30062,22870,34664,34202,33379,31324
28883,29550,35075,35289,32098,28596,30169,22967,34812,34208,33280,31259
28761,29655,35120,35270,32066,28709,30493,23090,35100,34104,33191,31405
30017,29787,34888,35280,32032,28749,30797,23598,35230,33961,33154,31613
30302,30279,34182,35280,31974,28805,30886,24090,34659,33661,32616,32548
30062,30560,33882,35377,32098,28730,31494,23786,33264,32926,29810,36332
28870,30714,32695,35022,32155,29287,31206,19666,32452,33778,30185,37797
24114,30050,31995,34936,32355,28893,31512,19133,30656,35026,30980,39605
23687,29874,32471,36707,33977,28427,31915,16908,32206,34603,30865,38740
31960,30913,35887,38701,33971,28064,31869,18064,32011,34260,30548,38025
31916,31053,35784,38853,34114,27985,31781,18640,32821,32852,31218,37698
31820,31015,35828,38858,34406,27828,31523,18390,32080,33062,31623,37445
31792,30924,35971,38815,34413,27669,31381,18168,31988,32831,31732,37337
31515,30907,35853,38805,34275,27627,31340,18383,31820,32791,31922,37266
31329,30856,35806,38785,34316,27564,31249,18221,31685,32859,32066,37320
30617,30626,35732,38600,34206,27500,31219,18211,31732,32783,31994,37416
31212,30572,35686,38661,34257,27378,30867,17843,32022,32644,31773,37461
30860,30538,35516,38315,33510,27337,31302,18455,31997,32334,31809,37372
30960,30571,35640,38322,34177,27240,31009,18258,31638,32640,31593,37385
30989,30581,35545,38267,34058,27251,31047,18478,31492,32725,31395,37280
31026,30545,35644,38173,33875,27227,31048,18402,31493,32600,31022,37233
31146,30379,35571,38049,33586,27207,31095,18315,31472,32595,30492,37195
31141,30165,35442,38013,33653,27179,31222,17935,31579,32789,29968,37362
30897,29966,35337,37691,33123,27263,31567,17872,31933,32370,29877,37241
27683,28684,33275,35505,32486,27372,31935,18380,32102,32484,30677,38195
26838,28610,33145,34508,31900,27729,32453,18077,31831,32643,30139,38258
25868,28439,32988,35345,31879,27701,32170,18134,32044,31950,29537,38246
25108,28670,33174,35820,31837,27688,32105,18483,32614,31377,29902,37388
25082,28792,33180,35825,31671,27768,31763,19780,33460,30920,30333,35764
26186,29112,33566,35890,31581,27177,31218,26135,34725,32553,31443,34131
26745,28974,33558,35708,31468,27242,31033,28243,34835,33277,32330,30948
27025,28998,33714,35448,31364,27838,30991,29495,33840,34441,32415,30397
27214,28952,33632,35239,31520,27946,30750,29061,33768,34497,32484,30504
27256,28901,33524,35045,31602,27909,30570,27346,34092,34808,32625,30804
27270,28902,33600,34993,31762,27890,30179,24239,34241,34255,32758,30953
27580,28899,33778,35008,31893,27923,29950,23791,34328,34228,32805,30925
27762,28892,33953,35018,31935,27966,29879,23626,34288,34236,32886,30990
27805,28916,34032,35012,31951,28007,29812,23495,34086,34340,32912,30974
27753,29001,34183,34987,31953,28084,29911,23444,33927,34353,32940,31030
27597,29165,34172,34974,31927,28111,29986,23546,33815,34495,32962,31092
27505,29287,34079,35026,31773,28179,30406,24712,33582,34700,32986,31305
27424,29671,33874,35344,31545,28118,30872,27157,33601,34732,32810,31237
28080,29970,33696,35551,31284,28064,31103,27608,33611,34678,32022,31719
28958,30129,33571,35962,30998,28104,31627,28784,32705,33812,30189,32923
29184,30139,33274,36167,31066,28399,32225,29013,32095,33295,29491,33932
29202,30157,32809,36219,31075,28591,32334,27999,30719,32360,31034,36178
28917,30132,32502,36109,30992,28930,32294,25685,30690,33109,31118,38186
26605,30437,31714,34778,31289,28466,32504,23114,31321,34270,30585,39059
24614,29392,31971,34674,31852,27843,32748,22168,30955,34431,29686,39246
26723,29722,33750,36679,33734,27382,32010,19670,32065,33781,30724,37689
30114,30642,35036,37964,33486,27092,31835,19599,32587,32960,31634,37572
30467,30660,35070,38123,33575,27043,31772,19608,32343,32698,32033,37425
30754,30634,35367,38129,33968,26931,31654,19385,31835,32727,32008,37331
30651,30626,35401,38127,33910,26847,31445,19325,31760,32721,32125,37290
30562,30629,35476,38129,33921,26828,31378,19063,31630,32750,32130,37240
30721,30599,35630,38011,34045,26792,31284,18789,31274,33125,32057,37242
30615,30541,35566,37903,33944,26737,31286,18805,31352,32859,32048,37206
30540,30515,35560,37923,33895,26720,31229,18670,31158,33038,31671,37240
30444,30447,35563,37817,33796,26729,31089,18516,31230,33126,31555,37299
30699,30408,35639,37845,33765,26775,31050,18451,31330,33156,31063,37377
30859,30413,35667,37774,33654,26829,31065,18406,31320,33266,30888,37377
30899,30284,35505,37711,33688,26833,30961,18315,31375,33118,30825,37325
30872,30176,35437,37628,33566,26820,30976,18386,31264,33270,30706,37270
30876,30115,35445,37674,33657,26784,30955,18253,31316,33191,30496,37263
31159,30136,35485,37759,33617,26781,31056,18262,31283,33012,30320,37181
31831,30355,35937,37894,33685,26847,31220,18128,31206,33039,29612,37113
32127,30388,36230,37842,33485,26903,31314,18073,31381,32780,28955,36906
30830,30166,37079,37493,32362,26903,31763,18178,31563,32645,28895,36797
28814,28726,33280,34675,31390,27498,31771,14901,31040,32332,31130,36150
28536,28128,33018,35363,32209,27756,32044,20141,32078,33623,31634,34473
27536,27742,33002,33545,31771,27987,33270,30091,31624,34109,29998,34063
27288,27475,33115,33046,32746,28143,33724,30838,31630,34597,31107,32801
27537,27464,33205,33306,32784,28323,33991,32279,31938,34100,31919,30539
28435,27599,33499,33168,32360,28649,33390,32615,32498,34612,32238,29985
27645,28011,33554,35339,31882,28652,33572,31945,32948,34374,30032,29855
27376,28158,33498,35170,31905,28685,33611,31226,33442,34343,28803,30062
27315,28254,33513,35205,31877,28639,33342,31333,33398,34399,29068,30107
28105,28356,33576,35151,31826,28606,33300,31384,33350,34392,29167,30181
28797,28402,33575,35131,31755,28612,33273,31470,33320,34385,29174,30173
29417,28499,33555,35017,31690,28566,33156,31498,33255,34388,29210,30200
29376,28606,33559,34998,31704,28552,33095,31552,33267,34383,29260,30242
29351,28685,33556,34992,31650,28490,33060,31663,33299,34319,29446,30366
29413,28858,33562,35265,31618,28487,32940,31955,33309,34296,29672,30421
29620,29044,33485,35465,31579,28493,32948,32053,33216,34416,30165,30557
29708,29140,33418,35741,31517,28594,33021,32162,33245,34459,30426,30633
29799,29302,33297,35902,31487,28689,33155,32236,33270,34451,30508,30635
29990,29596,33250,35975,31476,28697,33218,32336,33420,34490,30892,30647
30057,29729,33116,36169,31390,28652,33431,32240,33465,34509,31048,31208
30175,29691,32940,36250,31335,28563,33801,32253,33731,34113,30768,31635
29642,29141,32744,36136,31520,28456,34177,31610,31295,33390,30663,35312
29171,29151,32318,34851,31947,27683,34524,25612,33401,32010,30061,38100
29867,29351,34598,36299,33383,26944,33616,22402,33418,32890,30261,38022
31972,30679,37657,37961,34018,26781,33302,18027,33192,32238,31934,37297
31620,30790,36950,38563,33643,26551,32661,18764,33465,31990,32570,37043
32200,30798,37100,38607,34000,26487,32561,18643,33065,31798,32514,37009
32592,30802,37149,38614,33985,26454,32486,18410,32460,32042,32500,36898
32590,30736,37002,38511,33893,26428,32280,18241,32286,31867,32735,36963
32762,30460,36711,38185,33723,26388,32128,18102,32167,32100,32912,36918
32348,30388,36565,38278,34103,26404,32123,18179,31775,32397,32301,36975
32557,30462,36500,38228,33897,26322,32136,18188,31478,32435,32538,36949
32178,30349,36299,38260,33995,26287,32116,18318,31611,32400,32629,36998
32393,30388,36398,38349,34142,26280,32008,18240,31657,32313,32031,36909
32233,30286,36288,38205,33915,26276,32100,18356,31830,32002,31645,36941
32130,30213,36203,38048,33750,26282,32068,18334,31816,32012,31615,36974
31911,30145,36183,38015,33751,26307,31986,18296,31878,31963,31671,37012
31578,30120,36310,38000,33670,26354,32010,18218,31799,32038,31437,36977
31556,30050,36276,37949,33640,26334,31993,18166,31754,31911,31250,36915
31552,29985,36198,37887,33538,26235,31868,18085,31714,31701,31301,36776
32117,30030,36276,37809,33381,26248,31945,18000,31640,31700,31074,36717
32567,30006,36775,37782,33131,26311,31999,17885,31638,31583,30295,36616
32284,29714,36190,36741,32850,26668,32391,17787,31384,31456,31045,36736
28597,28050,32889,35119,31850,27481,31552,18120,33560,31223,31643,35360
27662,28202,33350,34991,31466,27001,31039,19405,33129,32313,32012,32493
27196,28155,33254,35226,31434,27076,31030,22254,34809,33480,31564,31585
26587,28103,33260,35406,31424,27219,31821,29290,33969,34230,31559,31074
26517,28056,33280,35466,31457,27189,31962,30912,32949,35100,31594,30304
27013,28096,33384,35570,31470,27107,32405,31211,32724,34994,32042,30207
27342,28323,33445,35331,31492,27140,32235,30748,33379,34780,32299,30449
27754,28483,33442,35194,31497,27230,32185,30603,33446,35009,32619,30630
29021,28511,33373,35354,31485,27197,32123,30932,33211,34990,32403,30554
29597,28593,33271,35383,31462,27252,32148,31004,33214,34999,32470,30612
29789,28722,33133,35356,31422,27355,32076,30714,33339,34905,32578,30680
29854,28898,33193,35239,31398,27632,31882,29915,33891,35058,32895,30983
29931,29154,33235,35295,31339,27822,31913,29955,33977,34984,32944,30972
29945,29468,33227,35459,31336,27845,32065,30203,34073,35168,32513,31255
29907,29454,33163,35799,31429,27878,32466,30300,33731,35314,31487,31714
29990,29541,32855,36024,31489,27950,33172,30243,33307,35079,30774,31979
30025,29531,32773,36096,31546,28005,33496,30153,32738,34743,29539,32719
30100,29523,32564,36173,31544,28239,33980,30140,31814,34069,30867,34546
29826,29411,32371,36228,31434,28377,34150,30229,31529,32808,30881,35724
25909,29973,31937,35777,31410,28493,34338,24418,32575,32313,29755,38052
24240,29365,31660,35272,32892,27615,34074,19585,31680,34325,29728,38344
30765,30346,36535,37929,34079,27513,33275,16807,31830,33950,29817,37654
31684,30504,36066,38365,33312,27415,33193,18401,33012,32381,31046,37077
31329,30464,35668,38682,33855,27367,33067,18748,32488,32381,31513,36951
31307,30427,35746,38715,34281,27106,32986,18450,32238,32435,31651,36829
31182,30398,35612,38612,34066,26965,32596,18410,32274,32345,31961,36694
31201,30418,35435,38690,34311,26780,32383,18550,32061,32237,32035,36685
30518,30298,35323,38500,34028,26810,32404,18411,32033,32334,32123,36704
30591,30300,35423,38814,34425,26558,31859,18243,32134,32166,32497,36786
30495,30263,35321,38594,33461,26724,32432,18668,32200,31800,32041,36596
30973,30461,35496,38940,34942,26557,31835,18560,32219,32035,32743,36880
30692,30392,35419,38407,33610,26646,32216,18928,32414,31632,32119,36797
30500,30245,35530,38440,33818,26745,32027,19052,32246,31994,32210,36871
31023,30337,35528,38426,33708,26842,32124,18723,31769,32181,31648,36959
30892,30286,35573,38348,33689,26961,32421,19180,32026,32041,31333,36958
30687,30148,35520,38212,33533,27037,32513,18936,32021,32016,31133,36948
29485,29063,34230,36373,33246,27115,32509,18620,32136,31972,31377,37127
28954,28788,33240,34665,31600,27598,33092,18719,33347,31435,32469,37422
28279,28580,32729,34773,32314,28419,31852,18250,32231,32659,33381,36832
27292,28697,32856,35025,32337,28015,31225,18386,31883,32658,30037,37049
27032,28667,33063,35061,32535,27965,31076,17620,31740,32957,29159,36590
26626,28572,33274,35085,32569,27969,30947,17398,31585,32991,28860,36569
26575,28521,33467,35197,32601,27969,30917,17196,31957,32945,28182,35963
26729,28451,33571,35232,32479,27910,30982,16259,33159,32766,29506,33915
25160,28397,34160,35382,32328,27672,30880,16272,33829,33329,30968,32770
24834,28278,34138,35348,32232,27712,30780,16390,33840,34053,31226,31703
25217,28316,34219,35410,32273,27932,30945,16324,33788,33918,31463,31827
25803,28410,34359,35370,32360,27959,31045,15944,33438,34100,31594,31865
25962,28537,34327,35299,32205,27916,30960,15844,33133,34193,31539,31776
25906,28675,34413,35240,32174,27890,31067,15945,32995,34065,31537,32067
25653,28907,34458,35227,32185,27954,31283,16002,32861,33873,31570,32305
26257,29161,34545,35201,32178,27990,31418,16092,32475,33661,31440,33300
26660,29331,34628,35277,32075,28202,31778,16404,32272,33326,31107,34705
28101,29633,34606,35283,31920,28428,31652,16330,32084,33154,30521,35587
28297,30010,34476,35254,31808,28605,31569,16220,31344,33058,29958,37117
28244,30253,33947,35247,31740,29192,31680,16147,30171,33984,30435,38234
28270,30579,33431,35103,31809,29411,31417,16020,29460,34948,30727,38775
25660,30328,32952,34977,31879,29556,31164,15518,29515,36045,30560,39568
24397,29987,32054,34663,32687,28710,31319,15835,30804,36705,30132,40042
24087,29171,32234,36163,34164,27855,31515,15483,30958,37327,30399,39908
30246,30194,33470,36890,34477,27616,31197,16086,32195,35158,29701,38587
30977,30565,36771,38228,33822,27412,31394,16727,32229,33438,29446,37845
32285,30703,36547,38497,34065,27427,31316,16613,32170,33264,29654,37757
32884,30714,36477,38480,34129,27384,31251,16420,31950,33022,29962,37599
32714,30676,36161,38489,34171,27333,31167,16437,31713,32909,30209,37516
31816,30563,35638,38320,33928,27396,31118,16460,31640,32921,30370,37382
30527,30409,35375,38367,33884,27406,30780,16641,31877,32935,31504,37450
